data_ref,index,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,qt_pessoas_residencia,mau,renda
2016-03-01,6269,F,True,False,0,Assalariado,Superior completo,Solteiro,Casa,26,0.8301369863013699,1.0,False,2623.38
2016-03-01,2290,F,False,True,0,Pensionista,Secundário,Solteiro,Casa,56,,1.0,False,2653.68
2016-03-01,4802,M,False,False,0,Assalariado,Superior incompleto,Solteiro,Governamental,35,0.4657534246575342,1.0,False,3750.79
2016-03-01,12747,F,False,True,0,Empresário,Secundário,Casado,Casa,55,3.032876712328767,2.0,False,1999.07
2016-03-01,2199,F,False,True,0,Pensionista,Secundário,Casado,Casa,59,,2.0,True,14423.04
2016-03-01,4016,F,False,True,0,Assalariado,Superior incompleto,Casado,Casa,32,12.556164383561644,2.0,False,9906.38
2016-03-01,6086,F,True,False,1,Empresário,Secundário,Casado,Estúdio,39,7.835616438356165,3.0,False,1776.1
2016-03-01,7574,F,False,True,0,Assalariado,Secundário,Solteiro,Casa,48,21.03013698630137,1.0,False,1839.61
2016-03-01,188,M,True,False,0,Assalariado,Superior completo,Casado,Casa,29,6.693150684931508,2.0,False,4134.36
2016-03-01,1900,F,False,True,0,Pensionista,Secundário,Separado,Casa,51,,1.0,False,4476.88
2016-03-01,14799,M,True,False,1,Servidor público,Superior completo,Casado,Governamental,43,5.216438356164384,3.0,False,3422.36
2016-03-01,13688,F,False,True,0,Pensionista,Superior completo,Viúvo,Casa,63,,1.0,False,1353.92
2016-03-01,348,F,True,False,0,Assalariado,Secundário,Casado,Casa,40,14.950684931506853,2.0,False,3166.9
2016-03-01,3372,M,False,True,0,Pensionista,Secundário,União,Casa,61,,2.0,False,13485.69
2016-03-01,6312,F,False,False,0,Assalariado,Secundário,Casado,Casa,46,15.087671232876714,2.0,False,3539.49
2016-03-01,14931,M,False,False,0,Assalariado,Secundário,Casado,Casa,40,9.63835616438356,2.0,False,1106.82
2016-03-01,9750,F,False,False,0,Servidor público,Secundário,Casado,Casa,57,10.36986301369863,2.0,False,8031.07
2016-03-01,9732,F,False,True,1,Assalariado,Superior completo,Casado,Casa,35,9.12054794520548,3.0,False,1135.76
2016-03-01,284,F,False,False,0,Assalariado,Secundário,Casado,Casa,52,9.03013698630137,2.0,True,1177.39
2016-03-01,9420,F,False,False,0,Pensionista,Secundário,Solteiro,Casa,61,,1.0,False,1503.47
2016-03-01,11791,F,False,True,0,Assalariado,Secundário,Casado,Casa,54,12.416438356164385,2.0,False,1657.95
2016-03-01,14837,M,True,False,0,Empresário,Superior incompleto,Solteiro,Casa,28,5.550684931506848,1.0,False,6640.6
2016-03-01,16600,F,True,True,0,Pensionista,Superior completo,Casado,Casa,48,1.6986301369863013,2.0,True,3529.8
2016-03-01,1470,M,True,True,1,Assalariado,Secundário,Separado,Casa,44,2.416438356164384,2.0,False,3183.15
2016-03-01,10014,F,False,True,1,Assalariado,Secundário,Solteiro,Casa,51,7.854794520547945,2.0,False,2528.35
2016-03-01,11238,F,False,False,2,Assalariado,Secundário,Casado,Casa,32,0.2630136986301369,4.0,False,1484.22
2016-03-01,8695,F,False,False,2,Assalariado,Superior completo,Casado,Casa,32,4.6575342465753415,4.0,False,2711.09
2016-03-01,11631,M,False,True,2,Empresário,Superior completo,Casado,Casa,33,5.991780821917808,4.0,False,7546.55
2016-03-01,6460,F,False,True,0,Assalariado,Secundário,Casado,Casa,43,3.5835616438356164,2.0,False,1095.23
2016-03-01,5591,M,True,False,2,Assalariado,Superior completo,Casado,Casa,28,2.0356164383561643,4.0,False,7425.32
2016-03-01,5161,M,True,True,0,Assalariado,Secundário,Casado,Casa,59,3.8027397260273967,2.0,False,5046.51
2016-03-01,8185,F,False,True,0,Empresário,Superior completo,Casado,Casa,54,8.389041095890411,2.0,False,5353.59
2016-03-01,13740,M,True,True,2,Servidor público,Secundário,Casado,Estúdio,35,10.876712328767123,4.0,False,2469.03
2016-03-01,10173,F,False,True,0,Assalariado,Secundário,Casado,Casa,42,8.720547945205482,2.0,False,2225.51
2016-03-01,14810,M,True,False,0,Assalariado,Superior completo,Casado,Casa,42,10.96986301369863,2.0,False,2707.49
2016-03-01,2236,F,False,True,0,Assalariado,Superior completo,Casado,Casa,46,1.8410958904109591,2.0,False,2752.12
2016-03-01,2448,F,False,True,0,Pensionista,Secundário,Viúvo,Casa,60,,1.0,False,1850.44
2016-03-01,11963,M,True,False,0,Servidor público,Superior completo,Casado,Governamental,30,7.331506849315067,2.0,False,2420.73
2016-03-01,12214,M,False,True,0,Empresário,Superior completo,Casado,Casa,42,2.8465753424657536,2.0,False,1421.2
2016-03-01,8333,F,False,True,3,Empresário,Superior completo,Solteiro,Casa,32,13.895890410958906,4.0,False,5043.01
2016-03-01,9099,F,False,True,0,Assalariado,Superior completo,Casado,Casa,45,18.295890410958904,2.0,False,10297.98
2016-03-01,13655,F,False,False,1,Empresário,Superior completo,Casado,Casa,40,2.515068493150685,3.0,False,6693.52
2016-03-01,2107,F,True,True,0,Empresário,Superior completo,Casado,Casa,27,4.676712328767123,2.0,False,5470.17
2016-03-01,25,F,False,True,2,Empresário,Superior completo,Casado,Casa,34,4.857534246575343,4.0,False,4872.09
2016-03-01,9622,F,False,True,0,Pensionista,Secundário,Casado,Casa,59,,2.0,False,863.38
2016-03-01,14254,F,False,True,1,Assalariado,Secundário,Separado,Casa,49,25.8054794520548,2.0,False,3983.47
2016-03-01,14912,M,True,False,0,Assalariado,Superior completo,União,Casa,32,8.471232876712326,2.0,False,2949.32
2016-03-01,8888,M,True,False,0,Assalariado,Superior completo,Solteiro,Casa,34,5.717808219178082,1.0,False,3924.31
2016-03-01,9548,F,True,False,2,Assalariado,Superior completo,Casado,Casa,35,10.01917808219178,4.0,False,3176.01
2016-03-01,15899,M,False,False,1,Assalariado,Superior completo,Separado,Estúdio,35,2.8794520547945206,2.0,False,1956.74
2016-03-01,12888,M,True,False,0,Empresário,Superior completo,Casado,Casa,40,1.1972602739726028,2.0,False,2833.76
2016-03-01,15496,F,False,True,0,Pensionista,Primário,Solteiro,Casa,60,,1.0,False,1820.35
2016-03-01,5667,M,True,False,0,Pensionista,Secundário,Casado,Casa,51,,2.0,False,18457.83
2016-03-01,5835,F,False,True,0,Pensionista,Superior completo,Casado,Casa,62,,2.0,False,1626.67
2016-03-01,21,F,True,True,2,Assalariado,Superior completo,Casado,Casa,43,8.693150684931506,4.0,False,2360.75
2016-03-01,1378,F,False,True,0,Pensionista,Secundário,Viúvo,Casa,60,,1.0,False,4577.69
2016-03-01,2364,F,False,True,0,Assalariado,Secundário,Casado,Casa,37,15.035616438356165,2.0,False,3501.61
2016-03-01,7223,F,True,True,0,Assalariado,Secundário,Casado,Casa,28,2.4575342465753423,2.0,False,1390.4
2016-03-01,3313,F,False,True,0,Pensionista,Secundário,Solteiro,Casa,54,,1.0,False,1727.54
2016-03-01,11332,M,True,False,0,Assalariado,Superior completo,Casado,Casa,55,10.852054794520548,2.0,False,15296.81
2016-03-01,12457,M,True,False,1,Empresário,Secundário,Casado,Casa,45,10.536986301369865,3.0,False,12911.62
2016-03-01,9917,F,False,True,1,Empresário,Superior completo,Casado,Casa,30,9.597260273972603,3.0,False,1175.65
2016-03-01,13821,F,False,True,0,Pensionista,Superior completo,Casado,Casa,61,,2.0,False,13407.43
2016-03-01,8718,M,True,True,2,Empresário,Superior completo,Casado,Casa,27,2.73972602739726,4.0,True,1051.04
2016-03-01,2996,F,False,True,2,Assalariado,Secundário,Casado,Casa,37,4.635616438356164,4.0,False,2990.89
2016-03-01,1214,F,True,True,1,Assalariado,Secundário,Casado,Casa,54,18.76438356164384,3.0,False,8823.73
2016-03-01,7211,M,False,True,0,Assalariado,Secundário,Separado,Casa,43,7.967123287671233,1.0,False,16345.97
2016-03-01,2505,F,False,False,0,Pensionista,Secundário,Casado,Casa,56,,2.0,False,4466.95
2016-03-01,10685,M,True,True,0,Assalariado,Superior completo,Casado,Casa,32,5.013698630136987,2.0,False,11261.58
2016-03-01,6248,F,True,False,0,Assalariado,Superior completo,União,Casa,39,6.665753424657535,2.0,False,1809.56
2016-03-01,13336,F,False,False,0,Assalariado,Superior completo,Casado,Casa,26,0.2602739726027397,2.0,False,906.4
2016-03-01,5545,F,False,False,0,Empresário,Secundário,União,Casa,51,29.473972602739725,2.0,False,7031.98
2016-03-01,13618,F,False,True,0,Empresário,Superior completo,Casado,Casa,60,1.4328767123287671,2.0,False,5388.56
2016-03-01,9595,F,False,True,0,Assalariado,Secundário,Separado,Casa,59,3.515068493150685,1.0,False,5876.12
2016-03-01,9249,F,True,True,0,Assalariado,Superior completo,União,Casa,31,5.512328767123288,2.0,False,4463.73
2016-03-01,10631,F,True,True,0,Empresário,Superior completo,Casado,Casa,28,2.010958904109589,2.0,False,2634.6
2016-03-01,4690,M,False,True,2,Servidor público,Superior completo,Casado,Casa,43,15.449315068493153,4.0,False,7776.17
2016-03-01,12503,M,True,False,0,Assalariado,Primário,Casado,Comunitário,36,1.1945205479452057,2.0,False,4715.6
2016-03-01,16311,F,False,True,1,Assalariado,Superior completo,Casado,Casa,40,1.3753424657534246,3.0,False,5368.42
2016-03-01,10452,F,False,True,0,Pensionista,Superior completo,Viúvo,Casa,66,,1.0,False,4510.45
2016-03-01,359,M,True,False,0,Assalariado,Secundário,Casado,Casa,43,0.3561643835616438,2.0,False,3874.73
2016-03-01,850,F,True,True,0,Assalariado,Secundário,Casado,Casa,51,2.7452054794520557,2.0,False,1780.38
2016-03-01,13894,F,False,True,0,Assalariado,Secundário,Casado,Casa,64,1.2849315068493148,2.0,False,4002.43
2016-03-01,11655,M,False,True,0,Empresário,Superior completo,Solteiro,Casa,28,1.4931506849315068,1.0,True,5244.21
2016-03-01,11751,M,False,False,1,Servidor público,Superior incompleto,Casado,Com os pais,33,1.5753424657534247,3.0,False,812.45
2016-03-01,5392,F,False,True,0,Pensionista,Secundário,Separado,Casa,59,,1.0,False,2765.67
2016-03-01,13747,M,True,False,0,Assalariado,Superior completo,Casado,Casa,33,0.5342465753424658,2.0,False,1627.52
2016-03-01,15179,F,False,True,0,Servidor público,Superior completo,Casado,Casa,60,20.882191780821923,2.0,False,11390.56
2016-03-01,7844,F,False,True,0,Assalariado,Secundário,Separado,Casa,50,0.4684931506849315,1.0,False,5533.67
2016-03-01,2930,F,False,True,0,Pensionista,Secundário,Casado,Casa,60,,2.0,False,2895.29
2016-03-01,12566,F,False,False,0,Assalariado,Superior completo,União,Casa,26,3.032876712328767,2.0,False,1557.29
2016-03-01,15104,F,False,True,1,Assalariado,Secundário,Casado,Casa,26,2.367123287671233,3.0,False,945.16
2016-03-01,353,M,True,False,0,Assalariado,Superior completo,Casado,Com os pais,28,4.693150684931507,2.0,False,3219.04
2016-03-01,11489,M,True,False,1,Empresário,Secundário,Casado,Estúdio,45,18.523287671232875,3.0,False,2298.45
2016-03-01,15542,M,False,False,1,Assalariado,Secundário,Casado,Governamental,35,6.624657534246575,3.0,False,4717.2
2016-03-01,11971,M,False,False,0,Assalariado,Secundário,Casado,Casa,58,5.013698630136987,2.0,False,3924.63
2016-03-01,11227,F,True,True,2,Servidor público,Superior completo,União,Casa,36,15.936986301369863,4.0,False,2047.95
2016-03-01,6350,F,False,False,0,Assalariado,Superior completo,Casado,Casa,36,7.249315068493152,2.0,False,3600.77
2016-03-01,16471,M,True,True,0,Pensionista,Superior completo,Casado,Casa,51,,2.0,True,4268.4
2016-03-01,5411,M,True,True,0,Assalariado,Secundário,Casado,Casa,36,18.18904109589041,2.0,False,13463.23
2016-03-01,3072,F,False,True,0,Empresário,Secundário,Casado,Casa,39,6.216438356164384,2.0,False,4239.83
2016-03-01,275,F,True,False,0,Empresário,Superior completo,Casado,Casa,36,7.528767123287671,2.0,False,4029.36
2016-03-01,2861,F,False,True,0,Pensionista,Superior completo,Casado,Casa,63,,2.0,False,982.12
2016-03-01,13205,F,False,True,1,Empresário,Secundário,Casado,Casa,47,6.515068493150685,3.0,False,1022.98
2016-03-01,13155,F,False,True,1,Empresário,Superior completo,Casado,Casa,30,8.841095890410957,3.0,False,4301.39
2016-03-01,2399,M,True,True,0,Assalariado,Secundário,Casado,Casa,44,19.12054794520548,2.0,False,20599.62
2016-03-01,7402,F,True,False,2,Assalariado,Secundário,Casado,Com os pais,36,6.301369863013699,4.0,False,1148.32
2016-03-01,739,F,False,True,0,Empresário,Secundário,Casado,Casa,45,2.8575342465753426,2.0,False,2063.39
2016-03-01,11616,F,False,True,1,Assalariado,Superior completo,Casado,Casa,51,7.328767123287673,3.0,False,1506.82
2016-03-01,3322,M,True,True,2,Empresário,Superior completo,Casado,Casa,34,9.158904109589043,4.0,False,3186.62
2016-03-01,14642,M,True,True,0,Empresário,Secundário,Casado,Casa,56,6.134246575342464,2.0,False,10116.11
2016-03-01,891,F,True,True,1,Assalariado,Secundário,Casado,Casa,39,12.591780821917803,3.0,False,1934.88
2016-03-01,7087,F,True,True,0,Assalariado,Superior completo,Solteiro,Casa,26,1.6246575342465754,1.0,False,4272.48
2016-03-01,8515,F,False,True,1,Assalariado,Superior completo,Casado,Casa,44,11.895890410958906,3.0,False,2321.49
2016-03-01,1176,F,False,True,0,Assalariado,Superior completo,Casado,Casa,52,4.252054794520548,2.0,False,5183.07
2016-03-01,8048,M,True,False,0,Assalariado,Secundário,Casado,Casa,36,4.975342465753425,2.0,False,5888.65
2016-03-01,6042,F,False,True,0,Empresário,Secundário,Casado,Casa,55,7.389041095890411,2.0,False,7661.53
2016-03-01,16127,F,False,True,0,Assalariado,Superior completo,Separado,Casa,53,6.210958904109589,1.0,False,3458.59
2016-03-01,10079,M,False,True,1,Assalariado,Secundário,Casado,Casa,41,4.131506849315069,3.0,False,2318.06
2016-03-01,6627,F,False,True,0,Assalariado,Secundário,Casado,Casa,34,13.523287671232874,2.0,False,3781.04
2016-03-01,12756,M,False,True,1,Servidor público,Superior completo,Casado,Casa,29,6.452054794520548,3.0,False,3928.23
2016-03-01,12722,F,True,True,0,Assalariado,Superior completo,Casado,Casa,57,11.205479452054794,2.0,False,11590.5
2016-03-01,144,M,True,False,0,Assalariado,Superior incompleto,Casado,Com os pais,29,2.6904109589041094,2.0,False,2405.6
2016-03-01,3643,F,False,False,0,Pensionista,Superior completo,Separado,Casa,56,,1.0,False,2801.2
2016-03-01,11241,M,True,False,0,Assalariado,Superior completo,Casado,Casa,52,2.515068493150685,2.0,False,5348.29
2016-03-01,8440,M,True,False,0,Empresário,Superior completo,Casado,Casa,48,6.8054794520547945,2.0,False,3043.69
2016-03-01,6831,F,False,True,0,Assalariado,Superior completo,Casado,Casa,52,18.054794520547947,2.0,False,2701.24
2016-03-01,12413,M,True,True,0,Empresário,Superior completo,Casado,Casa,50,5.865753424657536,2.0,False,22223.14
2016-03-01,2184,F,False,False,1,Assalariado,Secundário,Solteiro,Casa,27,1.16986301369863,2.0,False,481.48
2016-03-01,7200,F,False,True,0,Empresário,Secundário,Casado,Casa,54,12.550684931506847,2.0,False,1668.8
2016-03-01,5992,F,False,True,0,Assalariado,Superior completo,Casado,Casa,42,10.389041095890413,2.0,False,5648.15
2016-03-01,9103,M,True,True,1,Empresário,Superior completo,Casado,Casa,47,0.7808219178082192,3.0,False,4815.02
2016-03-01,13009,F,False,True,0,Servidor público,Superior completo,Casado,Casa,30,3.175342465753425,2.0,False,1037.73
2016-03-01,11244,M,True,False,0,Assalariado,Secundário,Casado,Casa,52,2.515068493150685,2.0,False,6255.3
2016-03-01,16439,M,True,True,0,Assalariado,Superior completo,Casado,Casa,27,6.6876712328767125,2.0,False,1930.8
2016-03-01,14140,F,False,False,0,Assalariado,Superior completo,Casado,Casa,50,15.213698630136989,2.0,False,3971.4
2016-03-01,14408,M,False,True,0,Assalariado,Secundário,Solteiro,Casa,28,0.6191780821917808,1.0,False,3285.8
2016-03-01,6607,M,True,True,0,Assalariado,Superior incompleto,Casado,Casa,47,2.347945205479452,2.0,False,2981.37
2016-03-01,10682,M,True,True,0,Assalariado,Superior completo,Casado,Casa,32,5.013698630136987,2.0,False,3501.82
2016-03-01,11071,F,False,False,0,Assalariado,Superior completo,Casado,Casa,43,4.6,2.0,False,1478.69
2016-03-01,4582,F,True,True,0,Assalariado,Superior completo,Viúvo,Casa,45,3.854794520547945,1.0,False,2597.79
2016-03-01,5135,F,False,True,0,Pensionista,Secundário,Casado,Casa,56,,2.0,False,4699.14
2016-03-01,12854,M,True,True,2,Assalariado,Superior completo,Casado,Casa,36,6.786301369863014,4.0,False,2576.59
2016-03-01,2640,F,True,True,0,Assalariado,Secundário,Casado,Casa,54,34.49589041095891,2.0,False,6753.43
2016-03-01,16218,F,False,True,0,Servidor público,Secundário,Casado,Casa,34,9.465753424657532,2.0,False,5968.94
2016-03-01,3729,F,True,False,1,Servidor público,Superior completo,Casado,Casa,41,3.1835616438356165,3.0,False,1236.48
2016-03-01,9692,F,False,True,0,Assalariado,Secundário,Casado,Casa,43,0.5945205479452055,2.0,False,1184.8
2016-03-01,15235,F,False,True,0,Assalariado,Superior completo,Solteiro,Casa,54,7.958904109589041,1.0,False,9834.42
2016-03-01,14430,F,True,True,0,Assalariado,Primário,Casado,Com os pais,32,0.7808219178082192,2.0,False,1225.86
2016-03-01,4325,M,True,True,0,Assalariado,Secundário,Casado,Casa,33,4.008219178082192,2.0,False,5490.9
2016-03-01,8007,M,True,False,2,Assalariado,Secundário,Casado,Casa,34,3.8356164383561633,4.0,False,5659.28
2016-03-01,2637,M,True,True,0,Assalariado,Superior completo,Solteiro,Casa,27,1.0602739726027397,1.0,False,1460.41
2016-03-01,12648,F,False,True,1,Empresário,Superior completo,Separado,Casa,47,15.205479452054794,2.0,False,2402.24
2016-03-01,4702,F,False,True,0,Empresário,Superior completo,Viúvo,Casa,59,13.942465753424658,1.0,False,1172.17
2016-03-01,10161,M,True,True,0,Pensionista,Superior completo,Casado,Casa,62,,2.0,False,671.08
2016-03-01,7060,F,False,True,0,Pensionista,Superior completo,Viúvo,Casa,63,,1.0,False,2356.86
2016-03-01,6655,F,False,True,0,Assalariado,Secundário,Casado,Casa,54,4.312328767123288,2.0,False,1910.31
2016-03-01,3824,F,False,True,0,Pensionista,Secundário,Separado,Casa,57,,1.0,False,477.71
2016-03-01,1423,F,True,True,0,Pensionista,Superior completo,Casado,Casa,62,,2.0,False,2859.41
2016-03-01,4966,M,True,False,1,Assalariado,Superior completo,Casado,Casa,26,0.3808219178082192,3.0,False,3586.38
2016-03-01,4531,F,False,False,0,Assalariado,Secundário,Casado,Casa,53,3.4301369863013704,2.0,False,1810.81
2016-03-01,5208,F,True,True,0,Empresário,Superior completo,União,Casa,38,7.326027397260273,2.0,False,2427.79
2016-03-01,5358,F,False,True,0,Assalariado,Superior completo,Solteiro,Casa,41,4.846575342465753,1.0,False,2884.25
2016-03-01,10077,M,False,True,1,Assalariado,Secundário,Casado,Casa,41,4.131506849315069,3.0,False,9336.29
2016-03-01,9884,M,False,False,1,Servidor público,Superior completo,Casado,Casa,43,1.263013698630137,3.0,False,2240.19
2016-03-01,12064,F,False,False,0,Assalariado,Secundário,Casado,Com os pais,44,7.745205479452053,2.0,False,909.95
2016-03-01,6299,M,True,False,1,Assalariado,Secundário,Casado,Aluguel,31,9.334246575342464,3.0,False,4594.9
2016-03-01,9096,F,False,True,0,Assalariado,Superior completo,Casado,Casa,45,18.295890410958904,2.0,False,1033.67
2016-03-01,8200,M,True,True,0,Assalariado,Superior completo,Casado,Casa,42,1.5506849315068494,2.0,False,879.0
2016-03-01,1615,M,True,True,0,Empresário,Secundário,Casado,Casa,58,4.646575342465753,2.0,False,13117.01
2016-03-01,10859,F,False,False,0,Assalariado,Superior completo,Solteiro,Casa,42,8.104109589041098,1.0,False,4830.42
2016-03-01,577,F,False,True,0,Assalariado,Superior completo,Casado,Casa,42,0.7753424657534247,2.0,False,917.75
2016-03-01,7383,F,False,True,0,Assalariado,Superior completo,Casado,Casa,28,2.5506849315068494,2.0,True,4441.05
2016-03-01,1386,M,True,True,0,Assalariado,Superior completo,Solteiro,Casa,38,14.591780821917803,1.0,False,6194.44
2016-03-01,3774,F,False,True,1,Servidor público,Superior completo,Casado,Casa,48,3.602739726027397,3.0,False,1284.24
2016-03-01,7463,F,False,True,0,Assalariado,Secundário,Casado,Casa,44,1.7945205479452055,2.0,False,2861.41
2016-03-01,14793,M,True,False,2,Empresário,Secundário,Casado,Casa,40,19.06027397260274,4.0,False,9472.74
2016-03-01,8617,F,False,True,0,Pensionista,Secundário,Casado,Casa,59,,2.0,False,2157.06
2016-03-01,12763,F,False,True,0,Pensionista,Secundário,Casado,Casa,58,,2.0,False,4737.54
2016-03-01,3361,M,True,True,0,Assalariado,Secundário,Casado,Casa,59,7.410958904109589,2.0,False,4021.82
2016-03-01,10325,F,False,False,0,Empresário,Superior completo,Casado,Com os pais,54,4.216438356164384,2.0,True,1426.77
2016-03-01,15735,F,False,True,0,Empresário,Secundário,Solteiro,Casa,50,6.6876712328767125,1.0,False,3132.06
2016-03-01,13464,F,True,False,0,Assalariado,Superior completo,União,Casa,26,2.347945205479452,2.0,False,434.56
2016-03-01,11627,M,True,True,1,Assalariado,Secundário,Casado,Casa,39,6.994520547945205,3.0,False,4257.47
2016-03-01,15078,M,False,True,1,Assalariado,Secundário,União,Casa,31,6.997260273972603,3.0,False,4992.92
2016-03-01,13166,M,True,True,3,Empresário,Secundário,Casado,Casa,42,13.347945205479451,5.0,False,4327.81
2016-03-01,12046,F,True,True,0,Assalariado,Superior completo,Casado,Casa,47,7.238356164383561,2.0,False,2182.39
2016-03-01,11701,M,True,False,0,Empresário,Secundário,Casado,Casa,39,0.8273972602739726,2.0,False,1335.48
2016-03-01,5458,F,False,True,0,Assalariado,Secundário,Solteiro,Casa,54,23.02739726027397,1.0,False,2922.59
2016-03-01,8911,F,False,True,0,Servidor público,Superior completo,Casado,Casa,56,25.81369863013699,2.0,False,46723.48
2016-03-01,8146,M,False,True,0,Assalariado,Superior completo,Casado,Casa,46,8.06027397260274,2.0,False,1362.56
2016-03-01,1924,F,False,True,0,Assalariado,Secundário,Solteiro,Casa,54,3.2575342465753425,1.0,False,1887.6
2016-03-01,1847,M,True,True,1,Assalariado,Secundário,Casado,Casa,47,1.2547945205479452,3.0,False,1620.92
2016-03-01,12987,F,False,True,2,Assalariado,Secundário,Casado,Casa,38,5.175342465753425,4.0,False,825.72
2016-03-01,13946,F,True,True,0,Pensionista,Superior completo,Casado,Casa,59,,2.0,False,4430.54
2016-03-01,7684,F,False,True,2,Assalariado,Secundário,Casado,Casa,27,2.1780821917808217,4.0,False,1086.14
2016-03-01,13667,M,False,True,1,Assalariado,Superior completo,Casado,Casa,32,4.789041095890411,3.0,False,3880.91
2016-03-01,14112,M,True,False,0,Assalariado,Superior completo,Casado,Casa,28,8.208219178082192,2.0,False,2143.63
2016-03-01,5215,F,True,False,1,Assalariado,Secundário,Separado,Casa,40,12.605479452054794,2.0,False,4004.32
2016-03-01,540,M,False,False,0,Empresário,Superior completo,Casado,Casa,26,0.3561643835616438,2.0,False,6028.11
2016-03-01,11580,M,True,True,1,Assalariado,Superior completo,Casado,Aluguel,46,3.991780821917808,3.0,False,651.23
2016-03-01,12095,M,True,True,0,Assalariado,Superior completo,Casado,Casa,50,7.660273972602741,2.0,False,10389.31
2016-03-01,16038,F,False,True,0,Assalariado,Secundário,Casado,Casa,44,4.964383561643834,2.0,False,2203.73
2016-03-01,14284,F,False,False,0,Assalariado,Superior completo,Casado,Casa,43,5.6219178082191785,2.0,False,788.16
2016-03-01,7847,F,False,True,0,Pensionista,Secundário,Casado,Casa,61,,2.0,False,856.2
2016-03-01,10015,F,False,True,1,Assalariado,Secundário,Solteiro,Casa,51,7.854794520547945,2.0,False,1815.07
2016-03-01,3628,F,True,False,0,Empresário,Superior completo,Casado,Casa,27,5.654794520547945,2.0,False,2873.54
2016-03-01,10277,F,False,True,0,Pensionista,Secundário,Casado,Casa,64,,2.0,False,3294.37
2016-03-01,6547,F,False,True,2,Assalariado,Secundário,Casado,Casa,43,17.087671232876712,4.0,False,24203.68
2016-03-01,16089,M,False,False,0,Empresário,Superior completo,Casado,Com os pais,25,2.627397260273973,2.0,False,3990.31
2016-03-01,12889,F,False,False,0,Assalariado,Superior completo,Casado,Casa,48,29.48493150684932,2.0,False,8699.78
2016-03-01,2732,M,False,True,0,Empresário,Secundário,Casado,Casa,34,11.065753424657538,2.0,False,2416.73
2016-03-01,11395,F,False,True,0,Empresário,Secundário,União,Casa,47,18.775342465753425,2.0,False,4401.77
2016-03-01,3505,F,True,True,0,Pensionista,Secundário,Casado,Casa,48,,2.0,False,10638.36
2016-03-01,6567,F,False,False,0,Assalariado,Secundário,União,Casa,55,8.821917808219178,2.0,False,3945.86
2016-03-01,3336,F,False,False,0,Empresário,Superior incompleto,Casado,Casa,27,6.408219178082192,2.0,False,1949.12
2016-03-01,4946,F,False,True,0,Assalariado,Secundário,Casado,Casa,37,2.2136986301369856,2.0,False,3166.98
2016-03-01,2888,M,True,True,2,Assalariado,Superior completo,Casado,Casa,31,8.065753424657535,4.0,False,35463.07
2016-03-01,11978,M,True,True,2,Assalariado,Superior completo,Casado,Casa,28,8.183561643835617,4.0,False,2162.25
2016-03-01,2249,M,True,True,0,Assalariado,Secundário,Casado,Casa,32,8.764383561643836,2.0,False,1517.69
2016-03-01,9752,F,False,True,0,Assalariado,Secundário,Casado,Casa,51,1.0273972602739727,2.0,False,1879.37
2016-03-01,9288,F,False,False,0,Assalariado,Superior completo,Casado,Casa,47,4.515068493150685,2.0,False,5417.31
2016-03-01,4722,F,True,True,0,Empresário,Superior completo,Solteiro,Casa,33,11.613698630136984,1.0,False,3711.08
2016-03-01,12822,F,False,True,0,Pensionista,Secundário,Casado,Casa,62,,2.0,False,1516.19
2016-03-01,9439,F,False,False,0,Assalariado,Secundário,Casado,Casa,51,9.936986301369863,2.0,False,2093.8
2016-03-01,16519,F,False,False,0,Pensionista,Superior completo,Viúvo,Casa,60,,1.0,True,1947.58
2016-03-01,14951,F,True,False,0,Pensionista,Secundário,Casado,Casa,60,,2.0,False,8845.76
2016-03-01,6829,F,False,True,0,Assalariado,Secundário,Casado,Casa,52,18.054794520547947,2.0,False,7249.64
2016-03-01,12901,F,False,True,1,Empresário,Secundário,Casado,Casa,43,1.547945205479452,3.0,False,2350.63
2016-03-01,5421,F,False,True,0,Assalariado,Superior completo,Viúvo,Casa,52,7.183561643835616,1.0,False,4107.02
2016-03-01,15437,F,True,False,0,Empresário,Superior completo,Casado,Casa,38,1.3698630136986298,2.0,False,1237.93
2016-03-01,12296,M,True,True,0,Empresário,Superior completo,Solteiro,Casa,29,1.610958904109589,1.0,False,3501.83
2016-03-01,6242,M,True,False,0,Assalariado,Superior completo,Solteiro,Casa,29,4.83013698630137,1.0,False,8489.21
2016-03-01,15613,F,False,True,0,Assalariado,Superior completo,Solteiro,Casa,45,1.0328767123287672,1.0,False,1377.84
2016-03-01,450,M,False,True,0,Assalariado,Secundário,Casado,Casa,57,0.5232876712328767,2.0,False,18200.29
2016-03-01,2567,M,True,True,0,Assalariado,Secundário,Separado,Casa,38,1.389041095890411,1.0,False,10359.44
2016-03-01,5887,F,False,True,1,Assalariado,Secundário,Separado,Casa,38,10.389041095890413,2.0,False,5230.38
2016-03-01,15271,F,False,False,0,Assalariado,Secundário,União,Casa,42,18.63287671232877,2.0,False,12614.1
2016-03-01,641,F,False,True,0,Pensionista,Secundário,Casado,Casa,62,,2.0,False,1561.47
2016-03-01,14682,M,True,True,0,Pensionista,Superior completo,Casado,Casa,60,,2.0,False,5043.9
